# BUSCO version is: 5.8.2 
# The lineage dataset is: mollusca_odb12 (Creation date: 2025-04-11, number of genomes: 36, number of BUSCOs: 4421)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
99642at6447	Complete	JASFXZ010000003.1	25663460	25615094	-	632.9	470
99663at6447	Complete	JASFXZ010000011.1	9087592	9099489	+	334.7	190
99757at6447	Complete	JASFXZ010000018.1	10382810	10394185	+	904.0	488
99859at6447	Complete	JASFXZ010000011.1	18708329	18717278	+	246.3	206
99860at6447	Complete	JASFXZ010000017.1	8666740	8668452	+	380.3	208
99890at6447	Complete	JASFXZ010000018.1	8251826	8256852	+	389.5	271
99966at6447	Complete	JASFXZ010000039.1	1009989	1000293	-	1025.8	686
99990at6447	Complete	JASFXZ010000033.1	7531627	7549104	+	660.9	498
100013at6447	Complete	JASFXZ010000014.1	14298764	14284504	-	672.3	526
100077at6447	Complete	JASFXZ010000004.1	19640848	19603811	-	469.8	390
100184at6447	Complete	JASFXZ010000032.1	5898647	5893670	-	527.7	318
100213at6447	Complete	JASFXZ010000020.1	3691230	3716075	+	2107.5	1214
100247at6447	Complete	JASFXZ010000002.1	15723482	15719651	-	246.7	180
100257at6447	Complete	JASFXZ010000001.1	37350186	37357004	+	542.9	466
100262at6447	Complete	JASFXZ010000001.1	14132099	14118301	-	1006.4	643
100277at6447	Complete	JASFXZ010000033.1	7250389	7254936	+	302.2	198
100281at6447	Complete	JASFXZ010000007.1	14851693	14850851	-	476.1	269
100303at6447	Complete	JASFXZ010000016.1	4424495	4413881	-	448.7	281
100367at6447	Duplicated	JASFXZ010000015.1	18453666	18464296	+	670.8	470
100367at6447	Duplicated	JASFXZ010000036.1	1381936	1394047	+	651.5	470
100376at6447	Complete	JASFXZ010000022.1	2279708	2297755	+	634.9	535
100383at6447	Complete	JASFXZ010000001.1	47388142	47372980	-	1009.3	636
100428at6447	Complete	JASFXZ010000005.1	28218109	28205799	-	1398.3	703
100434at6447	Complete	JASFXZ010000012.1	13118666	13091531	-	150.5	110
100459at6447	Complete	JASFXZ010000013.1	3661052	3643205	-	545.5	341
100483at6447	Complete	JASFXZ010000030.1	3965931	3990684	+	411.2	277
100525at6447	Fragmented	JASFXZ010000089.1	99602	94744	-	931.7	492
100553at6447	Complete	JASFXZ010000001.1	1316858	1313304	-	278.9	207
100557at6447	Complete	JASFXZ010000002.1	30598489	30612308	+	320.3	292
100564at6447	Fragmented	JASFXZ010000005.1	1846404	1844221	-	158.2	115
100580at6447	Complete	JASFXZ010000015.1	13510607	13501914	-	303.6	251
100633at6447	Complete	JASFXZ010000021.1	12520654	12548614	+	1675.7	1047
100647at6447	Complete	JASFXZ010000005.1	25777364	25784350	+	424.6	239
100721at6447	Fragmented	JASFXZ010000004.1	29522292	29510965	-	511.1	252
100729at6447	Complete	JASFXZ010000009.1	10520413	10509942	-	808.9	504
100761at6447	Complete	JASFXZ010000025.1	6504289	6511830	+	335.6	241
100789at6447	Complete	JASFXZ010000004.1	8562313	8590723	+	1081.6	666
100797at6447	Complete	JASFXZ010000021.1	4345989	4336135	-	673.5	426
100896at6447	Complete	JASFXZ010000001.1	4806087	4817688	+	503.8	485
100900at6447	Complete	JASFXZ010000002.1	3000453	3013153	+	806.6	581
100903at6447	Complete	JASFXZ010000004.1	28417360	28477218	+	1225.2	642
100904at6447	Complete	JASFXZ010000038.1	3803566	3822224	+	829.9	459
100939at6447	Complete	JASFXZ010000029.1	8056950	8052680	-	247.4	273
100951at6447	Complete	JASFXZ010000001.1	45552738	45547048	-	529.7	338
100982at6447	Complete	JASFXZ010000013.1	868903	888866	+	520.8	400
101006at6447	Complete	JASFXZ010000026.1	8525127	8518309	-	293.4	234
101047at6447	Complete	JASFXZ010000029.1	6388053	6402035	+	1242.5	672
101262at6447	Complete	JASFXZ010000040.1	907270	912327	+	337.2	198
101281at6447	Missing
101297at6447	Complete	JASFXZ010000011.1	13171749	13160927	-	513.6	398
101300at6447	Complete	JASFXZ010000001.1	14292523	14268668	-	719.4	379
101403at6447	Complete	JASFXZ010000002.1	49567279	49561877	-	434.0	363
101440at6447	Complete	JASFXZ010000009.1	15900917	15943751	+	1589.2	924
101565at6447	Fragmented	JASFXZ010000009.1	8478589	8472020	-	185.1	130
101567at6447	Complete	JASFXZ010000002.1	7138663	7134335	-	152.6	125
101575at6447	Complete	JASFXZ010000002.1	31499654	31495736	-	241.0	288
101588at6447	Complete	JASFXZ010000067.1	297922	309718	+	1003.7	609
101650at6447	Complete	JASFXZ010000030.1	8127726	8086402	-	1071.8	747
101651at6447	Complete	JASFXZ010000007.1	19798936	19793874	-	838.1	516
101679at6447	Complete	JASFXZ010000015.1	5460443	5456106	-	431.8	306
101684at6447	Complete	JASFXZ010000002.1	57914449	57921997	+	347.3	261
101730at6447	Complete	JASFXZ010000001.1	44682638	44699550	+	269.9	191
101736at6447	Complete	JASFXZ010000004.1	29793316	29840834	+	1077.8	715
101774at6447	Complete	JASFXZ010000030.1	3821617	3833104	+	988.7	548
101854at6447	Complete	JASFXZ010000018.1	7073563	7069106	-	246.0	187
101867at6447	Complete	JASFXZ010000012.1	15660083	15659059	-	309.5	183
101879at6447	Complete	JASFXZ010000015.1	14189974	14285980	+	695.4	506
101910at6447	Complete	JASFXZ010000002.1	55438003	55434994	-	287.7	193
101934at6447	Complete	JASFXZ010000073.1	101249	113761	+	566.3	626
101944at6447	Complete	JASFXZ010000017.1	8010484	8015614	+	219.6	188
101968at6447	Complete	JASFXZ010000040.1	1262541	1263736	+	130.4	65
101975at6447	Complete	JASFXZ010000021.1	3725594	3751519	+	478.3	343
101978at6447	Complete	JASFXZ010000003.1	33996261	33990157	-	609.8	417
102032at6447	Complete	JASFXZ010000002.1	43230174	43225673	-	342.8	175
102068at6447	Missing
102132at6447	Complete	JASFXZ010000017.1	1005092	1009657	+	361.0	236
102151at6447	Complete	JASFXZ010000039.1	3640777	3653129	+	410.4	306
102152at6447	Complete	JASFXZ010000001.1	17888849	17881499	-	680.5	390
102166at6447	Complete	JASFXZ010000046.1	1467660	1471129	+	177.7	88
102190at6447	Complete	JASFXZ010000013.1	9270542	9247572	-	542.5	314
102224at6447	Complete	JASFXZ010000009.1	17956218	17949426	-	421.1	305
102256at6447	Complete	JASFXZ010000007.1	5514291	5523538	+	607.2	337
102258at6447	Complete	JASFXZ010000020.1	3473623	3462944	-	572.6	403
102318at6447	Complete	JASFXZ010000009.1	21805352	21794002	-	672.1	419
102329at6447	Complete	JASFXZ010000005.1	33114837	33131246	+	786.2	539
102352at6447	Complete	JASFXZ010000030.1	5289305	5285086	-	349.1	231
102358at6447	Complete	JASFXZ010000034.1	1337585	1332356	-	397.5	572
102387at6447	Complete	JASFXZ010000001.1	12988647	13037845	+	467.9	520
102406at6447	Duplicated	JASFXZ010000004.1	23338040	23346517	+	449.0	352
102406at6447	Duplicated	JASFXZ010000002.1	52092246	52102930	+	453.5	329
102419at6447	Complete	JASFXZ010000031.1	474957	506185	+	1041.6	512
102482at6447	Complete	JASFXZ010000010.1	17341474	17350896	+	380.2	214
102508at6447	Complete	JASFXZ010000004.1	3389508	3343409	-	1210.8	815
102519at6447	Complete	JASFXZ010000016.1	10996125	10990522	-	476.7	280
102547at6447	Complete	JASFXZ010000017.1	5396389	5400784	+	196.6	225
102558at6447	Complete	JASFXZ010000004.1	8211594	8202732	-	690.0	449
102560at6447	Complete	JASFXZ010000032.1	4547606	4561490	+	366.1	271
102582at6447	Complete	JASFXZ010000019.1	7895667	7884643	-	376.0	321
102605at6447	Complete	JASFXZ010000008.1	788040	786426	-	285.6	192
102623at6447	Missing
102658at6447	Complete	JASFXZ010000001.1	36551811	36536905	-	778.3	507
102691at6447	Complete	JASFXZ010000005.1	28746438	28740687	-	265.0	136
102783at6447	Complete	JASFXZ010000002.1	10029671	10049076	+	290.1	272
102835at6447	Fragmented	JASFXZ010000011.1	18962865	18948452	-	259.9	190
102908at6447	Complete	JASFXZ010000002.1	28463160	28461217	-	715.4	445
102939at6447	Complete	JASFXZ010000001.1	20451458	20496205	+	2181.4	1383
102962at6447	Complete	JASFXZ010000024.1	10326010	10379260	+	301.1	232
103018at6447	Complete	JASFXZ010000025.1	8325806	8339117	+	274.2	174
103025at6447	Complete	JASFXZ010000012.1	4591215	4584842	-	309.9	209
103080at6447	Complete	JASFXZ010000016.1	8137279	8128456	-	475.8	332
103100at6447	Complete	JASFXZ010000029.1	4757802	4724760	-	2504.3	1680
103104at6447	Complete	JASFXZ010000029.1	2342923	2351452	+	197.9	135
103134at6447	Complete	JASFXZ010000052.1	47524	58941	+	583.4	444
103137at6447	Complete	JASFXZ010000017.1	15324679	15330237	+	388.5	307
103138at6447	Complete	JASFXZ010000007.1	8319750	8316634	-	233.3	143
103152at6447	Complete	JASFXZ010000032.1	8134619	8121912	-	592.2	318
103160at6447	Complete	JASFXZ010000019.1	3485120	3476076	-	605.6	442
103175at6447	Complete	JASFXZ010000002.1	30908174	30910591	+	179.9	128
103214at6447	Complete	JASFXZ010000008.1	9106498	9101605	-	641.6	449
103218at6447	Complete	JASFXZ010000086.1	78521	178627	+	793.5	480
103233at6447	Complete	JASFXZ010000003.1	13108664	13116912	+	360.0	229
103254at6447	Complete	JASFXZ010000003.1	27086939	27091275	+	161.8	165
103273at6447	Missing
103307at6447	Complete	JASFXZ010000015.1	8447079	8406464	-	200.3	109
103336at6447	Complete	JASFXZ010000005.1	18172730	18180924	+	400.1	267
103379at6447	Complete	JASFXZ010000016.1	15484835	15497084	+	891.4	566
103383at6447	Complete	JASFXZ010000013.1	12925850	12683717	-	833.7	602
103388at6447	Complete	JASFXZ010000041.1	1607494	1612106	+	381.4	237
103401at6447	Complete	JASFXZ010000045.1	2036692	2027405	-	604.2	379
103452at6447	Complete	JASFXZ010000005.1	31839399	31863655	+	1162.3	609
103470at6447	Complete	JASFXZ010000010.1	18163926	18145362	-	748.6	428
103500at6447	Complete	JASFXZ010000008.1	1012616	1019990	+	639.5	433
103518at6447	Complete	JASFXZ010000024.1	553338	558751	+	381.0	207
103612at6447	Complete	JASFXZ010000004.1	9726956	9744372	+	477.6	387
103638at6447	Complete	JASFXZ010000044.1	2937827	2919852	-	683.2	459
103758at6447	Complete	JASFXZ010000012.1	6013539	6000642	-	330.0	240
103759at6447	Complete	JASFXZ010000022.1	4288048	4286150	-	242.9	157
103790at6447	Complete	JASFXZ010000003.1	5957148	5951150	-	421.2	350
103792at6447	Complete	JASFXZ010000001.1	240032	250689	+	680.1	525
103800at6447	Complete	JASFXZ010000022.1	10966003	10963883	-	430.0	278
103851at6447	Complete	JASFXZ010000031.1	1693987	1723510	+	1337.2	973
103865at6447	Complete	JASFXZ010000011.1	16614642	16610535	-	210.0	156
103877at6447	Complete	JASFXZ010000020.1	9391127	9420287	+	858.6	494
103890at6447	Complete	JASFXZ010000014.1	5591106	5596461	+	482.7	313
103908at6447	Complete	JASFXZ010000005.1	25081181	25075399	-	192.5	125
103938at6447	Complete	JASFXZ010000001.1	53582627	53584600	+	309.8	258
104011at6447	Complete	JASFXZ010000029.1	2340675	2335806	-	571.0	469
104037at6447	Complete	JASFXZ010000001.1	44199905	44135223	-	915.5	554
104116at6447	Complete	JASFXZ010000003.1	16430707	16460568	+	2187.7	1754
104147at6447	Complete	JASFXZ010000002.1	53981195	53969467	-	677.0	524
104206at6447	Complete	JASFXZ010000032.1	5859173	5851689	-	829.4	525
104258at6447	Complete	JASFXZ010000004.1	35206442	35202479	-	474.3	287
104273at6447	Complete	JASFXZ010000002.1	12481823	12484661	+	518.1	287
104308at6447	Complete	JASFXZ010000018.1	1832351	1808698	-	533.2	433
104330at6447	Complete	JASFXZ010000027.1	6918904	6905221	-	1496.4	810
104335at6447	Complete	JASFXZ010000031.1	4514041	4498568	-	1602.5	916
104343at6447	Complete	JASFXZ010000033.1	2569405	2628022	+	1207.4	755
104371at6447	Complete	JASFXZ010000024.1	5692084	5697132	+	686.0	356
104436at6447	Complete	JASFXZ010000001.1	4959735	4964477	+	517.3	334
104442at6447	Complete	JASFXZ010000001.1	22172330	22188089	+	270.2	159
104456at6447	Complete	JASFXZ010000016.1	8890734	8895128	+	126.2	132
104491at6447	Complete	JASFXZ010000001.1	33380666	33376500	-	438.2	495
104578at6447	Complete	JASFXZ010000008.1	5618376	5585447	-	726.2	412
104596at6447	Complete	JASFXZ010000002.1	51189508	51201875	+	749.5	549
104698at6447	Complete	JASFXZ010000006.1	11886353	11868561	-	913.9	854
104750at6447	Complete	JASFXZ010000001.1	38196326	38184702	-	369.9	305
104769at6447	Complete	JASFXZ010000031.1	4516089	4526483	+	853.6	572
104800at6447	Complete	JASFXZ010000018.1	13336515	13332042	-	927.2	564
104830at6447	Complete	JASFXZ010000001.1	41600138	41606915	+	249.1	198
104834at6447	Complete	JASFXZ010000020.1	5406000	5481161	+	1555.6	881
104847at6447	Complete	JASFXZ010000074.1	38091	35866	-	162.8	101
104852at6447	Complete	JASFXZ010000003.1	1838155	1817134	-	635.4	576
104863at6447	Complete	JASFXZ010000010.1	9508040	9514820	+	435.8	347
104865at6447	Complete	JASFXZ010000011.1	10488375	10481702	-	466.4	378
104872at6447	Complete	JASFXZ010000003.1	29149345	29121041	-	374.5	327
104877at6447	Complete	JASFXZ010000032.1	8562415	8552539	-	560.4	369
104888at6447	Complete	JASFXZ010000004.1	24926440	24915847	-	823.5	591
104927at6447	Complete	JASFXZ010000015.1	16575633	16590696	+	396.7	248
105006at6447	Complete	JASFXZ010000018.1	13878585	13877522	-	139.0	131
105037at6447	Complete	JASFXZ010000063.1	302018	308243	+	524.5	307
105043at6447	Complete	JASFXZ010000007.1	19425224	19435376	+	490.2	419
105142at6447	Complete	JASFXZ010000077.1	409129	396798	-	1037.0	622
105241at6447	Complete	JASFXZ010000001.1	45234589	45337603	+	1192.0	719
105250at6447	Complete	JASFXZ010000016.1	2472425	2459699	-	553.8	418
105264at6447	Complete	JASFXZ010000033.1	2462568	2457660	-	585.8	423
105292at6447	Duplicated	JASFXZ010000248.1	16999	20750	+	156.1	135
105292at6447	Duplicated	JASFXZ010000011.1	13411861	13419341	+	154.0	135
105304at6447	Complete	JASFXZ010000002.1	33749704	33738125	-	416.1	316
105406at6447	Complete	JASFXZ010000013.1	13799406	13813243	+	611.9	389
105409at6447	Complete	JASFXZ010000001.1	46839838	46843275	+	313.0	191
105437at6447	Complete	JASFXZ010000008.1	16557450	16560339	+	425.4	272
105483at6447	Complete	JASFXZ010000022.1	8134592	8143870	+	563.7	440
105511at6447	Complete	JASFXZ010000041.1	733070	717141	-	1051.4	652
105536at6447	Complete	JASFXZ010000001.1	40696308	40703610	+	263.9	229
105581at6447	Complete	JASFXZ010000002.1	37445162	37438845	-	362.8	268
105594at6447	Complete	JASFXZ010000001.1	33301881	33299009	-	377.5	289
105597at6447	Complete	JASFXZ010000030.1	5120655	5126315	+	439.2	345
105638at6447	Complete	JASFXZ010000005.1	32143085	32137703	-	396.0	238
105648at6447	Complete	JASFXZ010000016.1	3645685	3655712	+	607.9	462
105651at6447	Complete	JASFXZ010000012.1	11590347	11599307	+	275.1	294
105667at6447	Fragmented	JASFXZ010000001.1	38734521	38724078	-	153.8	133
105669at6447	Complete	JASFXZ010000040.1	4280432	4285422	+	481.5	312
105705at6447	Complete	JASFXZ010000093.1	188342	196762	+	676.4	417
105742at6447	Complete	JASFXZ010000038.1	3662184	3667714	+	246.2	178
105799at6447	Complete	JASFXZ010000012.1	14275893	14284293	+	819.1	442
105818at6447	Complete	JASFXZ010000012.1	17531542	17536623	+	541.4	334
105823at6447	Complete	JASFXZ010000025.1	10453895	10448320	-	467.4	340
105845at6447	Complete	JASFXZ010000019.1	9712498	9772321	+	1287.4	860
105873at6447	Complete	JASFXZ010000002.1	36218586	36221069	+	294.5	209
105880at6447	Complete	JASFXZ010000001.1	33831755	33850246	+	1436.1	916
105898at6447	Complete	JASFXZ010000027.1	2984401	2980708	-	237.1	139
105899at6447	Complete	JASFXZ010000007.1	14536846	14534066	-	164.0	159
105901at6447	Complete	JASFXZ010000029.1	7033578	7120312	+	211.2	117
105959at6447	Complete	JASFXZ010000045.1	2117461	2139094	+	503.3	263
105982at6447	Complete	JASFXZ010000032.1	2650092	2590586	-	269.4	189
105988at6447	Complete	JASFXZ010000003.1	11836009	11851089	+	485.4	682
106009at6447	Complete	JASFXZ010000002.1	7478819	7474152	-	331.7	156
106056at6447	Fragmented	JASFXZ010000028.1	9466040	9459222	-	87.7	88
106120at6447	Fragmented	JASFXZ010000005.1	11664380	11655240	-	221.1	156
106136at6447	Complete	JASFXZ010000003.1	6702352	6695347	-	397.1	301
106150at6447	Complete	JASFXZ010000021.1	775051	801641	+	1555.6	829
106159at6447	Duplicated	JASFXZ010000002.1	16565467	16575572	+	493.1	335
106159at6447	Duplicated	JASFXZ010000002.1	17193142	17203917	+	426.4	335
106194at6447	Complete	JASFXZ010000005.1	32494049	32514219	+	822.2	514
106229at6447	Missing
106296at6447	Complete	JASFXZ010000046.1	1981200	1964491	-	750.5	455
106314at6447	Missing
106324at6447	Complete	JASFXZ010000002.1	41870696	41879874	+	387.7	261
106363at6447	Complete	JASFXZ010000021.1	6308993	6328307	+	1290.7	916
106372at6447	Complete	JASFXZ010000007.1	3168964	3158543	-	868.5	657
106413at6447	Complete	JASFXZ010000001.1	20268978	20284958	+	840.7	464
106420at6447	Complete	JASFXZ010000050.1	1500987	1449525	-	734.4	501
106424at6447	Complete	JASFXZ010000003.1	3947264	3936690	-	950.0	505
106445at6447	Complete	JASFXZ010000002.1	4504670	4478028	-	1441.8	851
106453at6447	Complete	JASFXZ010000005.1	36887503	36892149	+	458.7	250
106479at6447	Complete	JASFXZ010000004.1	10442470	10465759	+	901.1	682
106480at6447	Fragmented	JASFXZ010000070.1	200632	205181	+	562.5	343
106492at6447	Complete	JASFXZ010000001.1	52430346	52428452	-	313.7	187
106545at6447	Fragmented	JASFXZ010000013.1	14787465	14781831	-	249.9	149
106612at6447	Complete	JASFXZ010000003.1	20247249	20213510	-	563.0	350
106675at6447	Complete	JASFXZ010000003.1	25342814	25379982	+	689.2	562
106725at6447	Complete	JASFXZ010000002.1	32684022	32681166	-	129.9	148
106761at6447	Complete	JASFXZ010000004.1	25480003	25479194	-	418.8	264
106774at6447	Complete	JASFXZ010000001.1	11158493	11169825	+	394.7	276
106791at6447	Complete	JASFXZ010000002.1	4111693	4099545	-	540.5	298
106798at6447	Complete	JASFXZ010000029.1	8876628	8872360	-	707.8	534
106839at6447	Complete	JASFXZ010000015.1	13699476	13693334	-	247.2	222
106858at6447	Complete	JASFXZ010000031.1	1823770	1818571	-	138.0	105
106871at6447	Complete	JASFXZ010000004.1	20178909	20170284	-	975.5	657
106873at6447	Complete	JASFXZ010000003.1	17564804	17586563	+	1402.4	930
106902at6447	Fragmented	JASFXZ010000006.1	11248017	11267567	+	686.7	433
106924at6447	Complete	JASFXZ010000021.1	8129865	8095803	-	2294.1	1297
106939at6447	Complete	JASFXZ010000042.1	1803898	1792845	-	581.0	334
106947at6447	Complete	JASFXZ010000006.1	5145448	5118310	-	856.2	770
106984at6447	Complete	JASFXZ010000003.1	35266909	35191395	-	2450.4	2038
107121at6447	Complete	JASFXZ010000008.1	15832633	15821109	-	392.8	354
107192at6447	Complete	JASFXZ010000016.1	7639244	7626407	-	870.1	539
107197at6447	Complete	JASFXZ010000017.1	7579343	7575727	-	148.5	150
107224at6447	Missing
107286at6447	Complete	JASFXZ010000035.1	5920635	6014710	+	807.6	731
107290at6447	Complete	JASFXZ010000012.1	16542694	16530033	-	711.0	411
107299at6447	Complete	JASFXZ010000022.1	8403577	8422908	+	1067.8	635
107341at6447	Complete	JASFXZ010000027.1	6562858	6642593	+	917.6	551
107366at6447	Complete	JASFXZ010000003.1	20963385	20970682	+	332.1	251
107374at6447	Complete	JASFXZ010000043.1	1109893	1113261	+	294.5	229
107408at6447	Complete	JASFXZ010000006.1	14172756	14143569	-	1043.8	629
107443at6447	Fragmented	JASFXZ010000017.1	4549342	4546542	-	223.3	163
107453at6447	Complete	JASFXZ010000005.1	7154298	7139062	-	609.2	389
107465at6447	Fragmented	JASFXZ010000009.1	6860381	6866608	+	285.7	323
107490at6447	Complete	JASFXZ010000030.1	9168857	9274008	+	435.4	334
107494at6447	Complete	JASFXZ010000003.1	31188643	31186211	-	376.6	253
107576at6447	Complete	JASFXZ010000005.1	25818316	25811710	-	571.5	539
107597at6447	Complete	JASFXZ010000003.1	24148117	24156532	+	394.0	323
107615at6447	Fragmented	JASFXZ010000028.1	3651008	3637708	-	148.3	125
107634at6447	Complete	JASFXZ010000040.1	4099549	4103873	+	269.4	203
107640at6447	Complete	JASFXZ010000020.1	11660544	11770232	+	307.4	224
107667at6447	Complete	JASFXZ010000001.1	14781764	14712275	-	452.2	301
107673at6447	Complete	JASFXZ010000024.1	603381	610462	+	363.6	235
107807at6447	Complete	JASFXZ010000002.1	23533834	23530922	-	278.1	246
107848at6447	Complete	JASFXZ010000001.1	51864241	51838312	-	927.4	686
107898at6447	Complete	JASFXZ010000006.1	21751269	21744118	-	320.9	292
107935at6447	Complete	JASFXZ010000052.1	1826531	1835098	+	119.3	131
107955at6447	Complete	JASFXZ010000046.1	2068299	2078677	+	485.3	345
108015at6447	Complete	JASFXZ010000002.1	31849266	31841571	-	447.4	287
108024at6447	Complete	JASFXZ010000017.1	11403872	11406088	+	543.8	348
108037at6447	Complete	JASFXZ010000012.1	2816648	2880595	+	2600.9	1835
108049at6447	Complete	JASFXZ010000008.1	20261681	20268155	+	341.3	222
108081at6447	Complete	JASFXZ010000027.1	2625127	2621603	-	254.2	169
108105at6447	Complete	JASFXZ010000037.1	3860185	3769073	-	1058.6	772
108123at6447	Complete	JASFXZ010000006.1	24405785	24392462	-	1185.8	849
108198at6447	Complete	JASFXZ010000021.1	4678550	4679197	+	412.6	196
108203at6447	Complete	JASFXZ010000091.1	408800	403386	-	186.8	142
108213at6447	Complete	JASFXZ010000018.1	1520481	1523202	+	150.5	104
108267at6447	Complete	JASFXZ010000017.1	2673379	2662310	-	644.0	420
108277at6447	Complete	JASFXZ010000018.1	6767196	6788090	+	221.7	146
108291at6447	Complete	JASFXZ010000002.1	44243125	44224275	-	957.4	609
108320at6447	Complete	JASFXZ010000002.1	32376199	32385229	+	675.5	410
108347at6447	Complete	JASFXZ010000025.1	2477715	2474451	-	813.5	475
108355at6447	Complete	JASFXZ010000038.1	3996625	4003764	+	399.6	301
108398at6447	Complete	JASFXZ010000041.1	2432892	2446704	+	187.3	149
108409at6447	Complete	JASFXZ010000003.1	4425317	4443127	+	665.9	342
108431at6447	Complete	JASFXZ010000070.1	253028	225330	-	1112.0	544
108452at6447	Fragmented	JASFXZ010000005.1	30663583	30660733	-	153.5	108
108543at6447	Complete	JASFXZ010000005.1	36833503	36840648	+	368.7	209
108573at6447	Complete	JASFXZ010000002.1	12220203	12238842	+	964.4	708
108607at6447	Complete	JASFXZ010000017.1	4829477	4823300	-	281.6	171
108632at6447	Complete	JASFXZ010000022.1	3963577	3961145	-	187.6	104
108654at6447	Complete	JASFXZ010000002.1	6440735	6435114	-	349.2	267
108677at6447	Complete	JASFXZ010000031.1	4740981	4760322	+	565.8	383
108704at6447	Complete	JASFXZ010000101.1	210850	242532	+	772.5	397
108712at6447	Complete	JASFXZ010000005.1	312881	345100	+	1138.5	676
108715at6447	Complete	JASFXZ010000002.1	41540477	41534886	-	293.8	212
108726at6447	Complete	JASFXZ010000008.1	22644118	22618963	-	1056.2	803
108748at6447	Complete	JASFXZ010000004.1	17907049	17895649	-	469.7	303
108856at6447	Complete	JASFXZ010000001.1	4336608	4332050	-	308.7	209
108881at6447	Missing
108916at6447	Complete	JASFXZ010000002.1	47894067	47904300	+	615.4	349
108949at6447	Complete	JASFXZ010000071.1	400289	374503	-	2559.7	1671
108962at6447	Complete	JASFXZ010000033.1	6653512	6587783	-	1982.8	1452
109012at6447	Complete	JASFXZ010000006.1	10950619	10939845	-	898.9	485
109024at6447	Complete	JASFXZ010000005.1	3816704	3828092	+	440.5	242
109056at6447	Complete	JASFXZ010000001.1	13088742	13078794	-	402.2	267
109069at6447	Complete	JASFXZ010000018.1	8753510	8784753	+	789.9	558
109153at6447	Complete	JASFXZ010000076.1	285586	303873	+	940.0	748
109165at6447	Complete	JASFXZ010000014.1	3006546	3016823	+	830.1	441
109213at6447	Complete	JASFXZ010000019.1	5773155	5757553	-	649.1	405
109236at6447	Fragmented	JASFXZ010000005.1	2845285	2847364	+	176.6	127
109245at6447	Complete	JASFXZ010000001.1	5445912	5362557	-	700.1	478
109246at6447	Complete	JASFXZ010000129.1	124670	103063	-	957.9	599
109274at6447	Complete	JASFXZ010000005.1	7878211	7877030	-	506.1	307
109279at6447	Complete	JASFXZ010000009.1	20564152	20546355	-	1159.4	751
109334at6447	Complete	JASFXZ010000017.1	14706397	14712689	+	643.5	437
109345at6447	Complete	JASFXZ010000001.1	36139518	36133944	-	801.0	545
109358at6447	Complete	JASFXZ010000014.1	18743984	18748259	+	342.2	178
109373at6447	Complete	JASFXZ010000002.1	46833320	46836871	+	860.3	517
109406at6447	Complete	JASFXZ010000024.1	5597214	5604075	+	802.9	489
109425at6447	Complete	JASFXZ010000015.1	17596379	17603191	+	257.4	158
109477at6447	Complete	JASFXZ010000027.1	3731317	3720419	-	319.2	256
109487at6447	Complete	JASFXZ010000001.1	2080307	2109162	+	1181.2	849
109553at6447	Complete	JASFXZ010000039.1	4438964	4448225	+	527.6	389
109620at6447	Complete	JASFXZ010000001.1	39160178	39167248	+	217.4	197
109647at6447	Complete	JASFXZ010000030.1	2588194	2574297	-	430.4	326
109657at6447	Complete	JASFXZ010000038.1	3533223	3534608	+	534.5	388
109665at6447	Complete	JASFXZ010000032.1	6790389	6784787	-	315.2	258
109733at6447	Complete	JASFXZ010000033.1	5716141	5714945	-	266.9	179
109758at6447	Complete	JASFXZ010000021.1	3797337	3801214	+	303.7	174
109761at6447	Complete	JASFXZ010000034.1	5792666	5805083	+	377.2	275
109764at6447	Complete	JASFXZ010000010.1	4048105	4057247	+	309.2	273
109785at6447	Complete	JASFXZ010000030.1	3916331	3906826	-	434.0	307
109809at6447	Complete	JASFXZ010000021.1	619457	642948	+	832.9	622
109858at6447	Complete	JASFXZ010000024.1	592619	578142	-	824.8	528
109905at6447	Complete	JASFXZ010000044.1	1680401	1671078	-	700.5	470
109906at6447	Complete	JASFXZ010000021.1	3785080	3767359	-	1871.5	1001
109937at6447	Complete	JASFXZ010000006.1	3544279	3564995	+	495.7	344
109950at6447	Complete	JASFXZ010000003.1	29407389	29427790	+	946.3	914
109967at6447	Fragmented	JASFXZ010000002.1	23145506	23141922	-	227.2	164
110041at6447	Missing
110056at6447	Complete	JASFXZ010000002.1	22144920	22155316	+	181.8	142
110061at6447	Complete	JASFXZ010000002.1	32235549	32228206	-	165.3	101
110151at6447	Complete	JASFXZ010000003.1	33155027	33162560	+	460.7	260
110170at6447	Complete	JASFXZ010000005.1	26213630	26227615	+	1071.2	611
110226at6447	Complete	JASFXZ010000001.1	28787651	28806427	+	775.1	645
110319at6447	Complete	JASFXZ010000005.1	24729994	24732118	+	335.0	186
110341at6447	Fragmented	JASFXZ010000034.1	3941098	3937131	-	265.3	215
110353at6447	Complete	JASFXZ010000005.1	19442411	19453606	+	290.3	225
110416at6447	Complete	JASFXZ010000002.1	3474369	3472558	-	298.9	208
110425at6447	Complete	JASFXZ010000009.1	17200020	17206568	+	831.9	550
110467at6447	Missing
110581at6447	Complete	JASFXZ010000002.1	47092249	47094895	+	152.0	99
110588at6447	Complete	JASFXZ010000001.1	1244589	1237342	-	673.3	439
110691at6447	Complete	JASFXZ010000001.1	42877378	42850593	-	1049.7	712
110708at6447	Missing
